hotelID,hotelName
92,久居棧旅店 9ine Hotel
93,遊戲民宿
94,HOTEL QUOTE Taipei
95,金禧民宿
96,好樣的民宿
97,Zhongshan 19
98,安德森幸福莊園【瑞穗牧場 瑞穗鮮奶 瑞穗景點 瑞穗美食 親子民宿】
99,松石旅館
100,龍門大旅社
101,禮來大飯店
102,耘心田Villa渡假會館
103,駱駝休閒客棧
104,西門星辰大飯店(經典館)Ximen Citizen Hotel(Sub-branch)
105,澎湖家哥民宿
106,風信子文旅一中館
107,櫻崗溫泉會館
108,台東民宿-瑪吉外宿
109,澎湖承玥民宿
110,日光小鎮南法蔬食農莊
111,朵月海景民宿
112,Xianshan Homestay
113,上帝的家民宿
114,炭鄉八八
115,高雄都會商旅 M-Hotel
116,碧潭飯店
117,小白砂民宿
118,阿里山神木賓館
119,遊桐花休閒汽車旅館
120,Light Blue Hostel
121,小琉球彩繪假期民宿
122,兆品酒店嘉義
123,救國團曾文青年活動中心
124,友徠精品旅館
125,御宿商旅-明華館
126,雅歌會館
127,宮后文旅
128,安平寵物島民宿
129,品格子旅店西門館 - Inn Cube XImen
130,蜜月樓渡假飯店
131,池上眾樂宿八民宿
132,日光之丘
133,發呆民宿
134,安邑旅宿
135,綠芙香氛：SPA民宿-包棟團體民宿 親子家庭住宿(人氣網紅必住)
136,腳印民宿
137,覓境E19蒙古包露營區
138,候鳥旅宿
139,恆農假期渡假飯店
140,澎湖民宿 5+1民宿
141,微光書旅
142,520商務汽車旅館
143,首福大飯店
144,星空閃閃克卜勒民宿
145,煦陽陽民宿
146,幸福210民宿
147,看山民宿
148,踏踏田園度假會館
149,雲景民宿
150,雲天樓民宿/花蓮市區民宿
151,灣仔海景民宿
152,虎爺渡假村
153,阿飛衝浪旅店
154,放空間
155,微停宿旅wountain hotel（花蓮市區優質旅館，近東大門））
156,西子灣大飯店站前館
157,雲の翡冷翠莊園
158,發現新視界
159,中和沐舍
160,小棧板民宿
161,雙湖渡假山莊 -釣魚/烤肉/卡拉ok/包棟木屋/螢火蟲/會議室/家族旅遊/員工旅遊/同學會/可以加line:@dmd5373p有專人為您服務
162,windsor's Vanilla Gargen B&B
163,皇家玫瑰旅館－西門館（原玫瑰精品旅館）
164,冬山河 阿宏民宿
165,老車的家
166,Travelodge by Wyndham Burbank-Glendale
167,清澈深溝民宿
168,赤崁璽樓蔬食
169,芳霖老屋民宿
170,Kenting Airport Homestay
171,丹迪旅店-天母店
172,台中福華大飯店
173,天佑大飯店
174,拉開門《輕旅》 Le Passage Hostel （Pet-Friendly）
175,思泊客 Sparkle Hotel
176,轉角琴宿
177,皇家金宸大飯店
178,"香格里拉台北遠東國際大飯店 Shangri-La's Far Eastern Plaza Hotel, Taipei"
179,Tango 天豪屋
180,立姐咖啡民宿
181,那帕加州莊園
182,掬月童心親子民宿
183,騷思旅人 SouthTraveler
184,閱讀運河 ReadRiver
185,圓頂大飯店
186,綠島毛之家民宿
187,花羚民宿
188,実舍台東．Genuinn Taitung
189,栗華大飯店
190,FORRO CAFE 呼嚕咖啡
191,八扇門 8 Door guest house 高雄包棟民宿電梯套房
192,日月民宿
193,360咖啡宿
194,東台溫泉飯店
195,風華渡假旅館
196,FUN HOUSE 民宿
197,宏都金殿大飯店 Hotel HD Palace
198,穎居花蓮民宿
199,好舒適民宿
200,茴香戀戀溫泉會館
201,羅東巴黎左岸民宿
202,高雄國賓大飯店 The Ambassador Hotel Kaohsiung
203,覓玥精品時尚旅館
204,東大門精緻旅店
205,東賓大旅社
206,禾田綠野民宿
207,Harbor Elite Hotel
208,花蓮比佛利山莊民宿
209,玩點名民宿
210,台東伊娃(普悠瑪)民宿
211,E-Good Morning B&B
212,悅庭渡假花園民宿
213,台北松哖酒店 - Sonnien Hotel
214,情定珍珠民宿
215,窩好宅
216,逢甲Living Lab 背包輕旅
217,千嘉旅店
218,家美飯店
219,Midi Motel Pingtung Branch
220,巨尊民宿
221,東飛燕民宿
222,冬山河左岸民宿
223,豪爵大飯店台北館
224,朵小璐民宿
225,豪景大酒店新館
226,湖水岸休閒旅館
227,緹香民宿
228,御君臨渡假民宿
229,漾館時尚溫泉飯店
230,沐春溫泉湯宿
231,Cloud Villa
232,小琉球包棟空中花園聖誕屋
233,蔗里有甜民宿
234,森林啡宿
235,翔鴿渡假別墅- 2021花火節團體包棟套裝行程訂房民宿住宿(澎湖馬公)推薦自由行民宿住宿 澎湖旅遊訂房民宿 市區美食民宿
236,多愛溫泉會館
237,羅東夜市芳鄰
238,晶圓協和苑民宿
239,【全新完工免費車位】休息499起台中逢甲hotel99商旅 Feng Jia hotel飯店行館出差洽公商務旅館旅店商旅旅館hotel 住宿休息含車位 包月包周半月包層包棟團體訂房住宿 台中振興五倍券 國旅券 國旅卡 (住宿券旅遊券振興五倍券可) 重機可旅店
240,夏日澄藍民宿
241,TZU HSIN Garden
242,Kae Lin Hotel
243,藍翔民宿
244,中欣商務精品飯店 | Butler Hotel
245,The Westin Yilan Resort 宜蘭力麗威斯汀度假酒店
246,誠闊礁溪渡假飯店VASTY HOT SPRING RESORT
247,arTree Hotel阿樹國際旅店
248,打狗灣青年旅店(卡拉ok 烤肉設備齊全)—高雄合法民宿第101號 高雄民宿 | 高雄包棟民宿 | 高雄團體住宿 | 便宜住宿 | 多人住宿 | 背包客棧 | 背包客住宿 | 寵物友善
249,禾旅宿 Ho Hostel-墾丁夢幻島 度假別墅
250,安通溪畔溫泉民宿Antong Creekside Hot Spring
251,Mini B&B
252,太魯閣樂山民宿Hualien Taroko Mountain Dream B&B
253,溪隱之宿民宿
254,龍山溫泉旅館
255,KINDNESS HOTEL
256,在水一方 Memory In Water B&B
257,宜蘭旅遊-仁山茶園露營
258,金銀島汽車旅館 新富店(花鄉)
259,Le retour du printemps
260,夢想家庭園音樂民宿
261,礁溪320民宿 二龍館
262,Romantic Slowinn自助客棧
263,天使童話屋
264,宜蘭小巷民宿
265,廟口民宿
266,Rainbow Island B&B
267,ML Hotel 晨光飯店
268,凱富旅館
269,P.S HOTEL 馬妞×夢雲閣
270,鳳凰52
271,舊金山萬豪馬奎斯酒店
272,白居易(Bai Ji Yi)
273,尚蔬苑蔬食/蘭湖雅苑民宿
274,信大賓館
275,大魚的家民宿
276,笑掌家民宿
277,盧森堡山莊民宿
278,花樣行館民宿
279,AND宅
280,海角42號民宿三館
281,禪與松休閒養生會館
282,臺邦商旅
283,和怡商旅（原法皇商務飯店）
284,夜市電梯民宿～今古安民宿
285,鏷石民宿
286,橄欖樹農坊
287,踏浪星辰豪華露營Camp
288,金色年代旅店
289,Magone little house
290,耘拓園民宿
291,黑鰭飲冰宿·蘭嶼 B'Fin Hostel
292,觀霧山莊
293,藍海天晴
294,Her Home B&B
295,天方夜譚
296,吉安福星民宿Lucky Star
297,台南享溫心日租套房
298,J.W Manbo Taroko_J.W 漫波觀瀾_太魯閣
299,逢甲21團體王
300,福緣民宿
301,賽納美休閒渡假村
302,阿騫的家民宿(A Qian B&B)
303,Youth Inn 遊思旅
304,心光山月民宿/花蓮民宿Villa
305,花蓮海豚之戀民宿
306,鳥巢頂級商旅 七賢館
307,"包棟民宿,景山林"
308,雅漾民宿
309,龍弘民宿
310,五都大飯店
311,小琉球雀巢背包客棧
312,紫月桐民宿
313,二坪山莊
314,Hotel PaPa Whale
315,柯達大飯店 (基隆店)
316,星原谷露營區
317,清松民宿 （新館）
318,LOVE RIVER INN
319,礁溪小花溫泉套房
320,七星潭老街 珊瑚海民宿
321,F HOTEL知本館
322,It's 一起。台南住宿
323,Cozy Room
324,花蓮力麗華美達安可酒店 Ramada Encore by Wyndham Hualien
325,Ci Yun Ji B&B
326,Anping Western-style House
327,紐約希爾頓曼哈頓中城
328,山葡萄驛棧
329,春友彩虹民宿 山城露營 鱘龍魚 鱒魚 餐廳 SpringYU B&B
330,樸隄渡假商務旅館
331,Heart Flower B&B
332,隱和旅INNK Hotel
333,蛋寶親子民宿
334,貝多芬快捷旅店 BEETHOVEN EXPRESS HOTEL
335,Members Hotel at Taipei 101
336,宜家商旅LaMaison Hotel
337,飛越旅宿
338,小王子民宿市區館
339,茶香花園民宿
340,Yellow and Black Guesthouse
341,報告班長
342,H VILLA INN 清水漾
343,龍泉海景民宿
344,柳園民宿
345,涵暄精品民宿
346,日月潭山慕藝旅 Sun Moon Inn【民宿】
347,西門PentHouse
348,安迪旅館
349,比西里岸可卡咖啡民宿
350,洛碁大飯店三貝茲館TRIPLE BEDSグリーンワールド トリプルベッズ
351,深溝仔庭園民宿
352,老船長特色民宿
353,麻茶屋民宿
354,安平秘境 Tainan Stay 108
355,sss life hostel
356,屏東發現號特色民宿
357,澎湖綠的旅店
358,璟宸商務旅館
359,NO. 3 living
360,魚兒想家（前一日預約制）
361,Hù House互舍酒店
362,紹家部落民宿
363,花蓮幸運工匠民宿-Luckysmithbnb
364,海平面 海景會館
365,明君渡假中心
366,Fashion Mania B&B
367,自然風情風箏餐廳
368,西山溫泉宿舍
369,日勝生加賀屋國際溫泉飯店
370,清翼居采風館 Morwing Hotel Culture Vogue
371,太信大飯店
372,台中逢甲微笑House民宿
373,馥華飯店
374,羅東時遇民宿
375,王鏘汽車旅館
376,台中 逢甲 文華道會館 In One City Inn
377,後山城寶民宿Taroko Mountain View B&B-親子友善家庭團體包棟特色獨棟民宿住宿 旅遊景點民宿推薦
378,The Corner 10轉角十號
379,暗街宅內
380,鹿港在路上 旅活概念餐飲
381,小南天生活輕旅
382,陽明溫泉渡假村(菁山遊憩區)
383,菓子民宿
384,松宿休閒民宿
385,台東民宿留園GREEN VILLA
386,宜蘭水岸楓林民宿
387,台北101世貿民宿
388,布萊頓霍夫莊園
389,盧鍋 櫻源Homestay B&B
390,石門客棧休閒農場
391,海桐小屋
392,清境山居生活館
393,F HOTEL台南館
394,紅點文旅
395,35 A-Li B&B民宿
396,丹頂楓塘歐風民宿
397,印象‧沙港民宿
398,Stay B&B 停留民宿
399,伊那部海景山莊（東岸早餐店）
400,尚佐安森民宿
401,Shangping 201 B&B
402,"The Westin Bonaventure Hotel & Suites, Los Angeles"
403,拾。日
404,大吉商務旅館
405,樟之園民宿
406,碧雲天汽車旅館大溪館
407,挪威森林板橋旗艦館
408,墾丁包棟民宿｜寵物友善民宿 親子民宿 烤肉BBQ 合法民宿 國旅卡｜墾丁禾金豐旅店
409,小森園
410,星夜神農
411,逢甲新宿
412,阳光温馨民宿
413,藍洋潛水訓練中心 Blue Ocean SCUBA Center
414,莫瑞納海灣會館
415,居琉潛水背包客棧二館 Stay Liuqiu Diving Hostel 2
416,墾丁、後灣 藍海晴天-海景民宿｜民宿求婚｜求婚企劃｜求婚顧問｜包棟求婚｜沙灘求婚｜生日驚喜
417,拾光旅宿 Shih Kuang Homestay
418,南庄拾光民宿
419,Danshui Denggong Homestay
420,二泉湖畔咖啡民宿
421,米淇旅店
422,澎湖海悅飯店-海景觀光渡假酒店 (人氣推薦必住)
423,高雄住宿 靉嗨文旅美麗島館 美麗島捷運站11號出口 I HI HOTEL-六合夜市包棟-背包客推薦- 主題民宿風
424,Haozhan Hotel
425,芃莊宜蘭民宿
426,海韻民宿(安欣立潛水中心happyminimi divecenter)
427,Around theTree 八角居所
428,花蓮 Sapah
429,華億民宿
430,長悅旅棧 CHANGYU HOTEL
431,Palmer 帕默渡假 villa
432,花蓮布洛灣大飯店Bulowan Hotel
433,暖時逸旅 Somer Hotel
434,泰安警光山莊
435,花露農場 Flower Home
436,湯野精品旅館 中埔館
437,蒲舍民宿
438,馨藝民宿
439,阿獴的家 清水住宿
440,No.9 玖 民宿
441,台北城大飯店 Taipei City Hotel
442,集好旅店
443,東星大飯店
444,左岸森林-多肉植物咖啡館
445,莿桐花文創微旅
446,永華春休閒商務旅館
447,England Vacation Hotel
448,宜蘭幸福青鳥民宿
449,台東民宿熊追貓親子民宿
450,蘭心山莊民宿
451,台東知本雲山湯屋
452,枋寮春來輕旅
453,新竹豐邑喜來登大飯店 Sheraton Hsinchu Hotel
454,The Sunbeam Hideaway B&B 小隱日光 民宿
455,中原棧 No.53 inn
456,梅花大飯店
457,沉靛旅宿 La Casa Indaco - 墾丁夢幻島 度假別墅
458,蘭嶼海底城民宿
459,C'est La Vie
460,礁溪鳳凰德陽川泉旅
461,沐嵐小鎮
462,邁阿密四季酒店
463,My Home 51-6民宿
464,太魯閣晶英酒店梅園中餐廳
465,Hotel. B6
466,靚蜻蜓庭園民宿-推薦人氣親子度假民宿(花蓮)包棟庭園烤肉民宿住宿 休閒合法民宿 附早餐 旅遊諮詢服務 無障礙空間 志學火車站鯉魚潭附近
467,晴川禾悅Villa
468,烏來溫泉山莊
469,伴畔旅店
470,Traveler's Home 自由行 寓所
471,興源行民宿
472,Guest Hotel
473,薇米商旅
474,探索汽車旅館-南港館
475,Tainan Here Hostel
476,休閒家渡假洛克馬民宿
477,樂樂商務汽車旅館
478,地熱米休閒農場DIY及民宿
479,翠松苑民宿
480,大漢居民宿
481,龍安山莊（吳水錦）
482,啟瓦居會館
483,潮州86民宿
484,浪花一朵朵民宿
485,天閣酒店南西館
486,生活空間民宿
487,花蓮包棟民宿/桌遊麻將停車位-荷苑民宿
488,阡陌五房民宿
489,享住 風格民宿
490,旅樂序精品旅館 - 站前一館
491,艸祭Book inn
492,成旅晶贊飯店 台中民權館
493,葫蘆商務旅館
494,Yes Yes I am willing 我願意台南民宿- (請注意半夜無法接訂房電話喔.感謝唷^^)
495,九份風之谷民宿
496,阿信的家
497,金金商務旅館
498,Night Picnic Deer Bingo
499,Fun Taipei Hostel
500,STABLE HOTEL
501,陽光原宿精品民宿
502,綿羊海
503,明通行商旅--葫蘆好室
504,舊金山君悅酒店
505,洛碁大飯店 南京館Green World Hotel Grand Nanjingグリーンワールド グランド 南京
506,EG Hostel
507,宜人生活
508,金瓜石 祈堂小巷 CAFE 民宿
509,悠逸行旅
510,太平山愛琴海
511,Buda Banai Hostel
512,原來宿B&B
513,2021台東熱氣球/艾希兒民宿
514,關山清水莊民宿-台東關山親子推薦民宿 團體包棟旅遊民宿 關山優質民宿推薦 關山住宿
515,亞都商務旅館
516,台北新板希爾頓酒店 Hilton Taipei Sinban Hotel
517,築頁衝浪背包客棧PageSurfingInn
518,Qiao Yuan B&B
519,境築庭園民宿
520,Mirage西衛美海奇民宿
521,TORO觀海民宿-優質海景民宿/合法民宿推薦/Villa住宿/私人沙灘民宿推薦/景觀陽台住宿/部落客推薦海景民宿 柴口浮潛區民宿 媒體報導景觀民宿 情侶住宿推薦
522,東港民宿灣稻旅居wandao B&B
523,三好莊園
524,山水屋民宿
525,Pure at Heart's Accommodation
526,"百麗旅店 (""非""防疫旅館)"
527,東里家風古厝民宿
528,墾丁海園二館 Haiyuan Bungalow II
529,依依.良品風格民宿
530,山の翡冷翠莊園民宿
531,河堤國際商旅
532,一峸一宿民宿
533,小K咖啡B&B民宿
534,松鶴山水
535,自然風民宿
536,Warm B&B
537,"InterContinental the Willard Washington D.C., an IHG Hotel"
538,德立莊酒店
539,台南桂田酒店
540,好待goodstay
541,阿娟的家
542,小古堡民宿The Little Castle
543,櫻沐居民宿
544,沐谷親子溫泉會館039889948
545,起司餅乾民宿
546,台東民宿-潘朵拉
547,盛薈飯店
548,Here is Good Home
549,美墅家渡假民宿行館
550,福田瓦舍Villa
551,遇見・角板山
552,長緹海景飯店
553,Ace Hotel Downtown Los Angeles
554,氧氣台北台大公館國際酒店式公寓
555,輝丸商旅
556,秀福民宿
557,Flrice Villa
558,東港 民宿 蘇菲亞秘境旅店
559,福容大飯店 台北一館 The Fullon Hotel Taipei Central
560,窗外的海民宿Guesthouse Ocean View
561,三華大飯店 SAN HUA HOTEL
562,知本招喚俠谷民宿
563,河堤戀館汽車旅館
564,台東蘭舍民宿-台東特色民宿#知本民宿#觀景民宿#好客民宿
565,河畔文旅
566,高雄Do咕包棟民宿/駁二/棧貳庫/愛河/合法民宿
567,墾丁寧靜海渡假旅店
568,春水漾精緻休閒旅館
569,親子水管民宿
570,元氣小屋
571,星光小筑民宿
572,雲頂景觀民宿
573,Seaside Walk 海邊走走主題民宿
574,老街168民宿 | 新化老街大目降文化園區 | HOME-STAY
575,麥 Friends' Hostel 旅人空間
576,芷築民宿Zhizhu
577,Just Inn 正．旅館
578,高苑商務旅館 中山店
579,群心園民宿
580,九份民宿
581,麗馨精品商旅
582,丘上行館
583,豪城大飯店 復興店
584,九份巧苑民宿
585,Ocean Villa Taitung 海Villa 胆曼會館-人氣推薦 (台東長濱)親子旅遊民宿 渡假包棟民宿住宿 巴里島民宿 游泳烤肉唱歌 無邊際海景房 海景豪華景觀房
586,薇楓商務旅館
587,嘉年華汽車旅館
588,Q21 Hotel 帝后大飯店
589,愛分享民宿 Love & Share House
590,成大會館
591,羅東麗園別莊
592,沿菊文旅
593,漫步巷弄
594,浮水印民宿
595,小艾謙和人文民宿 / 包棟民宿 / 老屋 / 鹿港民宿 / 寵物友善
596,美洲溫泉旅館
597,長青谷
598,豪客民宿
599,日常·居民宿
600,恆春奕棧 Hengchun Inn
601,美濃情庭園
602,東方水漾民宿 - 峇里館
603,和風新天地汽車旅館
604,鍾媽媽民宿內灣民宿
605,震點樂商務汽車旅館
606,左鄰右舍民宿
607,客亭商旅
608,宜蘭親子民宿-101溜滑梯民宿
609,綠島春天民宿
610,春草民宿
611,豪麗旺旅館
612,台中住宿 一中商圈 布拉格
613,宏瑞大飯店
614,三宿
615,幸福莊園民宿 HMbnb
616,眷待期休憩所
617,土圍192 民宿
618,晨曦森林民宿
619,相見歡旅館
620,閣樓寶藏巖青年會所
621,木成菇之鄉溫泉民宿
622,漫山逸旅
623,近水民宿
624,玉灣鵬灣民宿
625,第一山海行館
626,東泰旅社
627,シャンシュイユエン B&B (ShanShuiYuan B&B)
628,Kenting 115
629,澎湖愛恩居SPA海景民宿
630,福爾摩莎大飯店有限公司
631,金皮雕 不安於室工作室
632,麵包田民宿
633,台北富信大飯店二館
634,六本木MOTEL (自由館)
635,那ㄧ村 那一村 Nayi Villa
636,Bird Print B&B
637,Childfun B&B Nanmen
638,中正湖民宿
639,逸町城旅社
640,新城老街民宿
641,高雄包棟民宿/團體包棟-大港小住
642,康橋商旅 六合夜市中正館
643,洛碁大飯店南港館Green World NanGang グリーンワールド 南港
644,台南青年旅館夏鄉
645,好天氣B&B
646,水沿一線民宿
647,嵐中海民宿
648,Taiping Mountain Spring Love
649,禾楓汽車旅館-商務洽公出差 團體觀光住宿(人氣推薦必住)
650,香榭旅店
651,台南寄屋
652,海境渡假民宿
653,中和旅舍
654,宜蘭溫蒂的家A館Wendy’s house- 家庭旅遊住宿 (宜蘭頭城)聚會民宿 旅遊景點民宿 團體住宿推薦 烤肉民宿 頭城老街附近推薦民宿
655,桐鄉民宿
656,怡美賓館
657,小王子 Hotel
658,山風足跡民宿
659,夏夜之舞民宿
660,Tom Tom B&B
661,一家門民宿 Yi Jia Men Homestay
662,Unique Hotel-微笑73旅店
663,上雅居
664,烏來美人湯溫泉會館
665,金瑞旅店
666,深呼吸潛水渡假民宿 Azure Journey Dive & Villa
667,十三層民宿
668,觀海公寓旅棧
669,塔木德酒店台中館
670,倆呆休閒渡假別墅
671,清翼居 - 童話館
672,台中谷野會館
673,雅瑪家民宿
674,九族飯店
675,樂樂日暉溫泉酒店
676,阿村餐廳
677,李家出走民宿
678,海天濱海休閒民宿
679,屏東的家
680,集集農場民宿
681,礁溪昀居渡假民宿
682,Love I Hostel(樂愛度假)
683,九虹新月景觀民宿
684,愛戀逢甲溫馨套房
685,汎水淩山花園民宿
686,耘禾莊園民宿
687,星辰溫泉行館
688,觀海洋客棧
689,富翔大飯店
690,歐遊國際連鎖精品旅館竹山館
691,新仕商務飯店
692,嘉園旅店
693,夏草行旅 - 旅店 推薦 特色 人氣 輕旅 情侶旅遊 民宿 高CP值 家庭旅遊 優質 優惠 親子旅遊 休閒旅店 市區旅店 洽公 商務 知本住宿 包棟
694,百基拉鄉社
695,御宿Motel-建國館
696,沐亞親子童樂島
697,Goonnight Hostel 軍旅舍
698,成功觀邸
699,萬曄蝶坊民宿
700,離島方程式-小琉球優質套裝旅遊 人氣特色平價民宿 小琉球民宿住宿訂房 琉球套票 套裝行程推薦 兩天一夜住宿推薦 2021小琉球民宿
701,桂林美濃渡假山莊(德旺渡假山莊)
702,台中威汀城市酒店
703,七星潭海灣民宿
704,南海雅築民宿
705,宜蘭夢想森林親子民宿
706,摩莎曼拉精品旅館-西門捷運館
707,愛上恆春主題民宿
708,高雄晶禧酒店
709,擁月溫泉會館
710,墾丁四季藏春Villa-泳池烤肉親子包棟villa民宿住宿推薦
711,金門優豆簡餐民宿
712,明里13號驢行鄉村民宿
713,雲享棧
714,瑞穗小洋房
715,85 House
716,北投鳳凰閣溫泉旅店
717,嘉宮旅社
718,巷弄x台南
719,郵差的家
720,欣桃大旅社
721,大觀園渡假民宿
722,花蓮加賀屋溫泉會館-玉里民宿
723,客之屋民宿
724,霧境-南投竹山民宿
725,皇宮茶坊套餐咖啡泡茶
726,舒蘭精品旅館
727,幸福台東民宿-原彩虹53號
728,斗六戀雲軒民宿
729,踢被屋民宿
730,方舟旅店長安復興館 ARK Hotel Chang'an Fuxing
731,東河海王子民宿
732,明月溫泉會館
733,金采 G11 Hotel
734,花矸571民宿
735,台北圓環棧 Taipei Circle Stay
736,藍氣球Villa Le Ballon Bleu
737,這一站幸福 民宿
738,綠天地田園民宿
739,青舍商旅
740,漫遊舍站前民宿
741,四重溪清泉日式溫泉館
742,福宏商務旅館
743,台北馥華商旅敦北館 Simple+ Hotel (防疫旅館編號 02127)
744,Tiamo B&B
745,梅之林休閒渡假山莊
746,兆迪商務旅館
747,沐光山居2 歐瑪魯渡假莊園
748,木子屋民宿
749,庄腳所在
750,澎湖Blue的家
751,East Fang Di Hotel
752,四季星空
753,T.O. Hotel 承德館
754,台東藍海星辰民宿
755,喜達絲飯店
756,嘉榮青年旅店
757,商務套房短租
758,曙光渡假酒店
759,瑞雄溫泉旅館
760,閒雲居民宿
761,恆春古城親子民宿
762,To dwell。來佇
763,麻荖漏民宿
764,花蓮怡園渡假村
765,宜蘭礁溪長榮鳳凰酒店)
766,Bay Villa Hall
767,礁溪松田民宿(露台 山景）
768,雲山水綠野雅築民宿 Greenfield B&B
769,美棧大街旅店
770,墾丁慢遊民宿 Slowly Inn
771,愛麗西施商務飯店
772,花蓮bv文旅民宿
773,白陽山莊
774,華納小筑 寵物友善民宿-Warner B&B
775,十方山水 SunSweetHouse
776,玉里囍宿民宿
777,若茵農場 Rollin Farm
778,玥之泉溫泉旅宿
779,茶理國王彩色貨櫃Rainbow Container
780,期遇度假會館
781,日月潭教師會館
782,迷路為了看花
783,Straybirds
784,漫. 深活 湯旅 Easy Life Inn
785,台東民宿親子/貓追熊親子民宿/台東主題民宿/台東住宿/台東親子飯店/台東網美民宿/台東民宿推薦/台東 國旅卷
786,蘭陽四季會館
787,紫戀民宿-溜滑梯
788,龍泉居
789,福隆地球人民宿(BEING HOMESTAY)
790,木思文旅
791,Border Hill Homestay
792,東港樂遊趣民宿
793,柿子紅了．苗栗公館民宿—好客民宿認證
794,鳥巢 NEST Hotel 中華館
795,微旅瑞霙民宿
796,花蓮民宿-吉普賽民宿
797,宜蘭特色民宿-牛牛屋寵物友善民宿
798,Three Little Birds Hostel
799,Seaport Hotel Boston
800,摩兒莊園
801,波特立正華溫泉陶藝民宿
802,ㄚ樂的家裡
803,愛河. 日央
804,SNUG·NINE(S·9旅宿)
805,康橋商旅 漢神館
806,台南民宿 湧福驛站 Chung Fu Inn
807,真好玩民宿
808,島嶼角落民宿
809,辰居 只為遇見你
810,琉球粉舍
811,九份山城逸境民宿
812,高雄美濃夥房客家包棟民宿
813,Hillside Plot Inn
814,Stanley Alishan Backpackers
815,弄潮
816,萱草森林鄉村民宿
817,23.5蔚藍民宿
818,Gift Box Hostel
819,The tree house 樹屋旅店
820,拉拉山福緣山莊
821,旅采民宿
822,Happy Home B&B
823,瑞穗民宿 . 老林家
824,Luftpause Hostel 曙光。青旅
